SMILES,num_atoms,U0,gap
CC(C)NC=O,15,-287.72787,0.2832
OCC1NC(=N)C1O,16,-417.03412,0.2569
CCOCC(C)CC,24,-351.4134,0.3352
NC1=CC(O)=C(O)N1,14,-415.87244,0.227
CC1=CC(C)=CN=C1,17,-326.80072,0.2239
CC(C)N=C(N)C#N,17,-360.0631,0.2221
CC12CC3CC1C3O2,18,-347.77252,0.3313
OCC(=O)C(=O)CO,14,-456.81277,0.1576
CC12OC1CC=C2,15,-308.51352,0.2481
COC1CC2(CC2)C1,20,-348.96918,0.3267
CCN1C=CC(C)=C1,19,-327.9722,0.2456
CCN=C1OCC1N,18,-381.1098,0.2633
O=COCC(=O)C#N,11,-434.5612,0.1882
OC1=CNC(O)=C1O,13,-435.74802,0.2185
N#CC1CNC1C#N,13,-357.63425,0.2618
CC12C3OC1C(=O)C23,14,-382.4873,0.2242
CCC1CN1C(N)=O,18,-381.14047,0.2856
CC1=CN=CN=C1O,14,-378.79724,0.229
CC12CC1C1(CC1)C2,20,-311.83167,0.3323
CCC#CC#C,12,-232.05034,0.2313
CCC1(C)COC=N1,19,-365.08783,0.2714
O=COC1=NC=CO1,11,-434.58014,0.2208
OC1CC2(NC12)C=O,15,-399.76077,0.2204
CC1(C)NC1CC#C,19,-327.87677,0.2981
CC1OC2C(O)C12O,16,-420.82043,0.2945
CCC1=CNC(N)=C1,18,-344.02325,0.2374
C#CC1C2CCC12,15,-271.31845,0.2931
CCC1NC1C=O,16,-325.7632,0.2219
CC#CC1(C)CN1,16,-288.5964,0.2721
C1CCCCC1,18,-235.7295,0.3783
CCCC(CC)=NO,21,-366.2381,0.2541
CCC1=NC=NC=C1,16,-342.84836,0.2119
CC(C#C)C(C)C#N,17,-326.71442,0.3027
CNC(=O)NC(C)=O,16,-417.1444,0.2407
O=C1C2CC1(C2)C#C,14,-345.33762,0.2446
OC1C(CC1=O)C#C,14,-382.5044,0.2133
NC1=CN=CC(O)=C1,14,-378.7783,0.1975
CC(O)C1NC1CO,19,-402.16293,0.3157
OC1CC2(CC12)C=O,16,-383.72107,0.226
COC(C=O)C1CO1,16,-420.83905,0.2152
CC1NC1C(C)=NO,18,-381.0605,0.2401
CCCC(C)CCO,24,-351.4127,0.3419
NC12CC1NC2C#N,15,-358.79385,0.2404
N=C1NCCNC1=O,15,-396.02847,0.2061
CC12OC(C=C1)C2O,16,-383.69232,0.2383
CCC(CC)NC=O,21,-366.30426,0.2825
CCN1C(C)C1(C)C,23,-330.31238,0.289
CC(=O)C1(C)CC1O,18,-384.9539,0.2143
CC12C3CC1(O)CC23,18,-347.7591,0.3056
COCC#CCC=O,16,-383.70197,0.2192
CC(C)CC(C)C#C,22,-313.05066,0.3117
COC1CC1CO,17,-346.81668,0.325
COC(=O)C1CC1O,16,-420.8952,0.2472
CC12C3CC1(C)CN23,19,-327.87494,0.3098
CC(C)(CC#C)C#C,18,-310.60953,0.2952
CC1COC(=N)C1C,19,-365.09494,0.2839
CC1(CO)CCCC1,22,-350.22177,0.3332
NC1=CNC(=O)N=C1,13,-394.83542,0.1511
CC(C)C1CCOC1,22,-350.21936,0.318
CCN1C(C)C1CO,21,-366.2263,0.2798
CC1(O)C2CN2C1=N,16,-379.87595,0.2467
CCC#CC1CCC1,20,-311.84113,0.2928
O=C1CCC=CC=C1,16,-346.63998,0.1693
CC1COCCCO1,20,-386.13596,0.3258
CN=C(NC=N)C#N,14,-374.91696,0.1887
OCC(=O)CC1CO1,16,-420.8634,0.2382
CC(C)C(O)CC=O,20,-386.1556,0.2315
O=CCC1CC1,14,-270.4278,0.2258
OCC1CCCC1,19,-310.93253,0.341
CC(=N)OC1(C)CC1,19,-365.06512,0.2877
O=CC#CCCC#N,13,-361.45493,0.2038
OC1COC(=O)C1,13,-381.6316,0.2803
OC1COCOC1,15,-382.78183,0.3149
CC1C(CO)N1C=O,17,-400.9859,0.2553
CCC1CC(N1)C#N,18,-343.98007,0.2653
CN(C)CC(=O)CO,19,-402.1943,0.2043
COC1CN(C1)C=O,17,-400.99313,0.2659
CCC(C)C(C)=O,19,-310.95212,0.23
CCC1(CO)COC1,20,-386.1135,0.305
CCC1(C)CC1C,21,-274.9858,0.3426
CC1=COC(N)=C1O,15,-399.82074,0.2194
C#CC1C2CN1C2,14,-287.3179,0.2571
CC1=CCC2CC12C,20,-311.88284,0.2481
CCC1=NOC=N1,13,-340.6457,0.2676
C1C2CC11CC=CC21,18,-310.6032,0.257
CC1OC(=N)NC1=N,15,-396.02475,0.2527
NC(COC=O)C#N,14,-415.87863,0.2849
COC(C#N)C(C)=O,15,-399.8089,0.2319
CC1NC1C1CN1,17,-305.84653,0.3023
CC(C)C1NCC1=O,19,-365.06415,0.2172
CCOC1=CC=CN1,17,-363.89328,0.2422
OCCC(O)C#C,15,-345.60538,0.2962
ON=C1COC1C=O,13,-435.66437,0.2035
CN=C1OC(C)C1C,19,-365.07123,0.2782
COCC1OCC1C,20,-386.10953,0.3142
O=CC1CNC1C#N,14,-378.70804,0.2216
CC12CC1C(O)C2,17,-309.6916,0.3228
CCOC1CCC1O,20,-386.1236,0.3256
NCC1=NON=N1,11,-372.6867,0.1949
COC1CCC=CC1,20,-349.01468,0.2683
CCC(C)=O,13,-232.3777,0.2351
COC1=COC(N)=C1,15,-399.80908,0.2272
COCCCCO,19,-348.0393,0.3305
COC1CCC1=O,15,-345.64685,0.2009
O=CCC1CO1,12,-306.34903,0.2249
OCC1=NNN=C1,12,-356.6882,0.2546
CC12CC1CC2(C)O,20,-348.98483,0.3127
CC12OC3CC1C2O3,16,-383.7355,0.3344
CN1N=COC1=O,11,-376.60922,0.2392
OCC#CC#CCO,14,-382.46634,0.2054
CC12OC(C=C1)C=C2,16,-346.57922,0.2002
CC(=O)N1CC1C=O,15,-399.8071,0.2024
CC12COC1C(=O)N2,15,-399.79214,0.2462
CC1NC1(C)C(C)=O,19,-365.07288,0.2286
CC1COCOC1C,20,-386.15228,0.3388
C1OCC2OC12,12,-306.3441,0.3521
CC1=CN=C(O)O1,12,-360.5574,0.2425
CC1(CC1C#N)C=O,15,-362.68152,0.2271
CN1CC23CC(C2)C13,19,-327.78784,0.2834
CC1CC1C(O)CO,20,-386.12256,0.3164
CC1CC(=O)CN1C,19,-365.0811,0.1936
COCCN(C)C=O,19,-402.20996,0.2731
CC1C2CC(=O)C12O,16,-383.72635,0.2221
CCC1=CC=NC=C1,17,-326.79483,0.2304
CN(CC#N)C=O,13,-340.6659,0.2699
CC1CC1OCCO,20,-386.11346,0.3248
CCC(C)C1CO1,19,-310.9034,0.3475
CC1(CCO1)C=O,15,-345.64703,0.2128
CC(=NO)C(N)=O,13,-377.77344,0.215
CC12CC1(O)C(=N)O2,15,-399.76935,0.2759
C1CN1C1=NC=CO1,14,-378.71915,0.2319
OCCCC#N,13,-286.50244,0.3174
NC1CC1(N)C#N,14,-320.74078,0.2705
CCOCC1CC1C,22,-350.18924,0.3368
NC(=O)N1CC(=O)C1,14,-415.8931,0.2163
CC(O)C1CC1C#C,18,-347.75705,0.29
CC1(O)CC1,13,-232.3334,0.327
CC(=O)C=O,9,-267.10336,0.1574
OC1(CC=O)COC1,16,-420.85495,0.2206
CC1(C)CC2CC1C2,22,-313.06885,0.3734
CNC(=O)C1CC1C,19,-365.09192,0.2753
OC(COC=O)C=O,14,-456.83368,0.2179
CC(O)C#CC#C,13,-307.261,0.2248
CC1=NC=C(CO)O1,15,-399.83524,0.236
CC1(C)C2C3CC3C12,20,-311.79062,0.2801
C1=NN=NC=N1,8,-296.29648,0.1627
NC1=NNN=C1O,11,-372.752,0.2137
CC12CC3(CN3)C1O2,17,-363.7969,0.3158
CN1C=NC=C1O,13,-340.6649,0.2454
CC1(C=O)C2COC12,16,-383.70435,0.2224
CC1(CN1)C(O)C=O,17,-400.97818,0.2129
C1CC2=C(N1)C=CN2,16,-342.80777,0.2134
CNC1=NC=NN1,13,-336.8368,0.2512
O=C1NCC(O1)C#N,12,-414.71188,0.2735
CC#CC1CN1,13,-249.30182,0.2698
OCC12CC1C(=O)O2,14,-419.6667,0.2789
CC1(CN1)C(O)C#N,16,-379.90692,0.2969
CC(C#N)C(C)=NO,16,-379.90234,0.2542
C#CCC(C#C)C#C,14,-308.15744,0.2836
CCC1C(C)N1CC,23,-330.30603,0.2867
C1OC1C1=CC=CN1,15,-362.67114,0.231
CC1COC2CC12C,20,-349.0018,0.3042
NC1(CC1O)C#N,13,-340.6229,0.2734
COCC(O)CCO,20,-423.2536,0.3275
COCC1CNC1=O,17,-401.00473,0.2808
CC1NC1C#CCO,17,-363.7999,0.2666
O=C1NC=CC=CN1,14,-378.7747,0.1658
OCCN1CC1C=O,17,-400.9656,0.2127
CCC1=CNC=C1C,19,-327.97617,0.2491
OC1=C(NC=N1)C#C,12,-377.53204,0.1957
CN=C1NCC(=O)N1,15,-396.03397,0.226
CC1N=COCC1O,17,-401.011,0.2632
NC(C#N)C(N)=O,12,-356.73022,0.2626
C#CCC1OCCO1,16,-383.70465,0.3054
CNCC(=O)OC=N,16,-417.07614,0.2089
NC(=O)C1CO1,11,-322.43552,0.2627
CC#CCC#C,12,-232.03638,0.2901
CC1COC2(C)CC12,20,-349.0056,0.3114
CC(NCC#C)C#N,16,-342.7478,0.2652
CC(O)C1=CCOC1,18,-384.93997,0.2407
CCC1CC1CO,19,-310.90247,0.3363
COC(=O)C#CC#C,12,-381.30832,0.1949
OC1CC1OCC=O,16,-420.84122,0.2058
OC1CCOC1=O,13,-381.63223,0.2745
OCC1OC1CO,15,-382.75174,0.34
CC12CC1CCCC2,22,-313.08493,0.337
CC1OC(C)C1(C)O,20,-386.13593,0.3073
CC(=O)C1(C)CO1,15,-345.65842,0.2232
CC1(CO1)C(O)C#N,15,-399.78278,0.2869
CC(O)CNC(C)=O,19,-402.24072,0.2776
CC(C)C(=O)C(C)=O,18,-384.98395,0.1555
N#CC1=CNN=N1,9,-334.42456,0.2453
CCC1=C(C)NC=C1,19,-327.9779,0.2397
NC(C#N)C(N)C#N,14,-374.9046,0.2656
CC(C)N1CC1C#N,18,-343.96915,0.2614
NC1=C(O)OC(=O)O1,11,-471.71143,0.2573
NC(=O)C1=CCOC1,15,-399.8332,0.209
NC(=O)CCCC#N,16,-379.9784,0.2772
OCC12CC(C1)C2=O,16,-383.70197,0.2516
O=C1NC=CO1,9,-321.27628,0.2422
CCC12CC(CC1)O2,20,-348.99774,0.3241
CC(C)C1NC1CO,21,-366.2393,0.3189
OC1(CNC1=O)C#C,13,-398.57224,0.2472
OC12CC3CC(C1)C23,18,-347.76428,0.3201
CC1(O)CC1(O)C#C,16,-383.68292,0.2749
CC1=CNC=C1C#C,15,-325.54156,0.2204
CNC1=CNC(O)=C1,16,-379.93988,0.2326
CCC1OC(=O)C1N,17,-401.02454,0.2498
CC1OC2(CC2)C1C,20,-348.98108,0.3061
CC(C)C(C)(C)CO,24,-351.41083,0.3347
OC1CC2(CC2)C=C1,18,-347.79977,0.246
O=C1CCCCC1,17,-309.76413,0.2238
CN=CN1CCC1=O,16,-379.9409,0.2241
OCCC1CCC1=O,18,-384.9446,0.2197
CC1CC(C)(C)O1,19,-310.9234,0.3219
OCC1CC(O)C1O,18,-422.0501,0.3051
FC1=CN=CN=C1,10,-363.50424,0.2069
CC1(CC1)C#CCO,18,-347.75754,0.2704
CCOCC(C)C=O,20,-386.14984,0.2303
CCC(NC=O)=NC,18,-381.15558,0.2306
O1C=NC2=C1C=CO2,11,-397.4201,0.2014
CC(NC(N)=O)C=O,16,-417.1106,0.2214
OC12CCC1CC2=O,16,-383.73154,0.22
CC1(C)COC(N)=N1,18,-381.15848,0.2815
CN1CC2(O)C(O)C12,17,-400.93115,0.2595
COC1(C)CC1(C)C,22,-350.1925,0.3252
OCC1C(O)C1C#N,15,-399.78653,0.2885
CCC#CC#CC#N,13,-324.30444,0.1932
NC1=CC=C(N)N1,14,-320.7811,0.2327
CCC12CC1CO2,17,-309.6809,0.309
CC1OC2(C)COC12,18,-384.90967,0.3042
COCCN1CC1C,21,-366.21872,0.317
COC1=C(N)C=CN1,16,-379.93256,0.2248
COCC(OC)=NC,19,-402.1782,0.2605
NC1=C(O)C(O)=CN1,14,-415.87027,0.2206
NC1=CNC(N)=C1O,15,-395.9954,0.2288
COC1CCC(C)=C1,20,-349.01608,0.2597
COCC1=CCOC1,18,-384.92645,0.2504
NC(=O)NC(=O)CO,14,-453.05435,0.2481
C#CC1(CC#N)CO1,13,-361.4124,0.2837
CC12CC1C1(CO1)C2,18,-347.75867,0.3394
COC1=CC=C(O)N1,15,-399.81625,0.2365
CC(C)OC(=O)CO,18,-422.11942,0.2746
CCC(C)C1CCC1,24,-314.27286,0.3666
NC1=CN(C=O)C=N1,13,-394.83276,0.162
COC(=O)C1(O)CC1,16,-420.89236,0.2576
OCC1(O)C2CCC12,18,-384.8968,0.295
CC12CC3CC1OC23,18,-347.76926,0.3258
CCCOC=NCC,21,-366.2652,0.274
C1CC2(C1)COC2,17,-309.6832,0.3106
CC1=C(O)N=C(N)N1,15,-396.02792,0.2206
CC1C(O)C2CC12O,18,-384.90485,0.3102
CCC(=O)CCO,17,-346.8752,0.2353
CCC1CN1CCO,21,-366.2282,0.3155
C#CCCC#N,11,-248.13779,0.3014
CC#CC1(CO1)C#C,14,-345.31445,0.2529
CNC(=O)CO,13,-323.64447,0.2707
CN=C1COCCO1,17,-400.99765,0.2613
CN1CC1(CO)C#N,16,-379.89188,0.2724
CC(C)C1(CO1)C=O,18,-384.9347,0.2202
CC1(CN1)C(N)=O,15,-341.85144,0.2655
CC(C)(C)C1(C)CO1,22,-350.19806,0.3364
CCN=C1COCO1,17,-401.0083,0.2747
CC1CC=C(C)C1C,22,-313.09976,0.2588
N#CC1CC2(CN2)C1,16,-342.76093,0.2865
OC12CCC1OC2=O,14,-419.68262,0.2631
NC1(CO)CC1C#N,16,-379.91302,0.2815
C(C1CC1)C1CO1,17,-309.68048,0.3573
N#CCCN1CCC1,18,-343.97507,0.2686
CCC(C)CN1CC1,23,-330.30276,0.3161
CC#CCC=O,12,-269.21857,0.2194
CC1C(C)C1CC#N,19,-327.93628,0.3188
CC1(CN1)C(=O)C#N,14,-378.71155,0.1824
NC(=O)CC#C,11,-285.2879,0.2742
CCN=C1NC=CO1,16,-379.93933,0.218
CC1(C)COC1CO,20,-386.1232,0.3086
CC(CO)C1CN1C,21,-366.22476,0.2962
OCC(=O)NC1CC1,17,-401.00928,0.2651
C1C2C3C4C1C2N34,14,-287.34995,0.3043
CC12CC3=CCC1C23,18,-310.57202,0.177
CC#CC(=O)C#N,10,-322.16718,0.1917
N=C(NCC=O)C=O,14,-415.86932,0.1637
COC1CNC(=O)C1,17,-401.0351,0.2765
CN1C(=O)OC=C1C,15,-399.86176,0.2373
CCC(O)CCC#C,20,-348.9788,0.3135
OCCC#CC1CO1,16,-383.67767,0.2747
CC12CC(C)(C1)CC2,22,-313.08115,0.3641
CC1=NNC(N)=C1,14,-320.78253,0.2457
N=C1OCOC1C#C,13,-398.56516,0.2756
CC1CC(=O)C1C,17,-309.73648,0.221
O=CCC1=CC=CN1,15,-362.7094,0.1775
O=CC1COC(=O)O1,12,-455.66434,0.2219
CC1C2CC(=O)CN12,17,-363.86487,0.2019
CCC(C)C1CC1,21,-274.98236,0.3627
OC1CC11COC=N1,15,-399.7886,0.25
CC(C)C1OC1C=O,18,-384.9324,0.2164
CC1=NC=CN=C1O,14,-378.78964,0.2003
CCCC1CC1C#N,19,-327.94098,0.3164
COC1(CO)CC1,17,-346.82193,0.3321
CC1C(O)C1OC=N,17,-400.96912,0.2531
N#CC1=CC=CO1,10,-322.21622,0.2057
CCN1C=CC=C1N,18,-344.01804,0.2368
CC1=C(O)NC=N1,13,-340.67395,0.2407
OC1CC1C1CC1,17,-309.6807,0.324
CC#CC#CC#CC,14,-308.21994,0.1848
C(C1CN1)N1CC1,17,-305.83102,0.3065
OC12C3CC1OC23,13,-344.37097,0.2962
C1OCC11CN=CO1,15,-399.7865,0.2716
CCCC1(CO1)C#C,18,-347.7534,0.2862
CC12CC3N1C2C3=O,15,-362.62805,0.2343
CC1OCC1CC=O,18,-384.9304,0.2223
COCCCOC=O,18,-422.08466,0.2733
CN1CCOCC1=O,17,-401.03125,0.2632
CCC1C(O)C1(C)C,22,-350.19946,0.3047
CC(C)C1C(C)C1C,24,-314.27197,0.3335
CC12CC3C(C1)OC23,18,-347.76807,0.3214
OC12CN3C1CC23,14,-324.47495,0.3163
ON=C1COC2CC12,15,-399.7399,0.2374
CCCCCO,18,-272.83792,0.3427
OCCC1(CO)CO1,18,-422.04114,0.3312
N#CCC1(CN1)C#N,13,-357.63373,0.2884
CN=C1OC=NO1,11,-376.5473,0.2319
C#CC#CC1CO1,11,-306.03226,0.2159
CC(C#C)C1CN1C,19,-327.85995,0.2754
OCC1CCO1,14,-307.54196,0.3174
OCC1(O)CCC1O,18,-422.05606,0.3093
N#CC#CC1CCO1,13,-361.42252,0.2209
OC1C=CC(O)C1O,16,-420.87762,0.2502
CC1=NC(=O)C=CO1,13,-398.65695,0.2061
CCCN(C)C=O,18,-327.009,0.2724
CC12CC(C=O)C1N2,17,-363.83603,0.2166
O=CC(CC#N)C#C,13,-361.44406,0.2183
CCC(N)(C#N)C#N,15,-358.85712,0.2779
CC(C)C1(C)OC1C,22,-350.20572,0.3352
NCC(OC=O)C#N,14,-415.8748,0.2543
OC1C(O)C11COC1,16,-420.8143,0.2776
CC1=CCOC1C#N,15,-362.6801,0.254
CC(C)(CO)C1CO1,20,-386.1157,0.3337
N=C1OCC1OC=O,13,-435.7419,0.2702
O=C1OCC11COC1,14,-419.6701,0.2595
OCCC1(CN1)C=O,17,-400.9743,0.2228
CC1=CC2COC2C1,18,-347.80603,0.2577
CC1=C(C)NC(=O)C1,17,-363.92847,0.2098
CC1(CC2CC2)CC1,22,-313.04874,0.3473
CC1OC1C(O)C#C,16,-383.6753,0.2829
O=C1C=CNC=N1,11,-339.489,0.2039
CC1(C)CCC(=O)O1,18,-385.0078,0.2786
NC1(CC(O)C1)C#N,16,-379.91608,0.2858
N#CCC1CC=CC1,17,-326.759,0.2662
CC12CN3CC1C23C,19,-327.86298,0.3051
CC(O)CC(C)C=O,20,-386.15652,0.2283
CC1CNC(=N)C1=O,16,-379.95462,0.186
CC(=O)C(C=O)C#C,14,-382.52844,0.1967
CC1=CC(O)=NN1,13,-340.66617,0.244
CCOCC#CC#C,16,-346.53867,0.2216
O=C1CC2(CN2)CO1,15,-399.81482,0.275
N#CCC1(CC1)C#N,14,-341.59958,0.3135
OC1=NNN=N1,8,-333.44937,0.2378
CC1CC1OCC=O,18,-384.92142,0.2241
CC1(C)OC1CC#C,18,-347.76154,0.3083
OCCC1OC1C=O,16,-420.85193,0.2188
CC1COC1C#C,15,-308.4623,0.2743
CCN1CCC1C=O,19,-365.0491,0.1988
CC(=O)CCNC=O,17,-401.04944,0.2318
CC(C)C(C=O)C=O,18,-384.9606,0.1958
COC1=NNC=N1,12,-356.71045,0.2474
OC1CC2COC12,15,-345.6054,0.2994
OC(C#N)C(O)C#N,12,-414.65887,0.2988
OCCC1(CO)CN1,19,-402.1596,0.3116
N=C1NC(=O)NC=N1,12,-410.9198,0.2077
COC1C(O)C1C=O,16,-420.84396,0.2224
CC12NC1CC2(C)O,19,-365.02652,0.2993
N#CCC12CC1CO2,15,-362.6319,0.2776
CC1=CC2(C)CC1O2,18,-347.77206,0.2342
NC1=NC=CC(O)=C1,14,-378.79224,0.2137
CC1C(C)C1(O)CO,20,-386.12485,0.303
O=CC12CC(=O)C1N2,13,-398.57925,0.1993
C1CN=COCO1,14,-361.70978,0.2602
O=C1CC=CC1C#N,13,-361.50095,0.2223
O=CC1(CCC1)C=O,16,-383.74527,0.2114
CC(C#C)C(O)C#C,16,-346.5293,0.2827
CC1CC1(C#C)C#C,16,-309.3899,0.2647
CC1=CC2CC2(C)C1,20,-311.88324,0.2431
CCC1C(C)C1C=O,20,-349.01025,0.2248
CCC(CC)OC,21,-312.1207,0.3265
CCCC(=O)CC#N,17,-363.90253,0.2366
OC1(CCC1)C#N,14,-324.57666,0.3007
NC1=NCC(O)C1=O,14,-415.8883,0.1816
CC(O)C(=O)CCO,18,-422.0914,0.2363
NC(=O)C1(CN1)C#C,14,-378.69614,0.2598
CC(C#C)C(C)C#C,18,-310.60593,0.3015
O=COC12CC1CC2,16,-383.72937,0.2686
O=CC1OC1C#C,11,-343.1954,0.2161
CNC1=CC=C(C)N1,18,-344.01758,0.2305
CCN1CCC1=O,16,-325.80554,0.2791
CC(O)C1CC1C#N,17,-363.865,0.3056
CCOC(=NC)C#N,16,-379.93555,0.2303
CC(O)C1CNC1=O,17,-401.0231,0.2771
CN=CNC(=N)C#N,14,-374.91788,0.1878
CC(C)C1(CC1)C=O,20,-349.01364,0.2249
NC1COC1=N,12,-302.5356,0.2687
CCC1C=CCC1O,20,-349.01855,0.263
O=CC1OCCCO1,16,-420.88022,0.2243
CC1(C)CC1(O)C#N,17,-363.86755,0.2921
C#CC1CC1CC#N,15,-325.4965,0.2832
ON=C1CC2COC12,15,-399.71198,0.2369
CC(O)C(O)C(C)O,20,-423.27737,0.3058
CC(=O)N1CCC1,16,-325.7974,0.2674
COC(=O)NC1CC1,17,-401.02365,0.3068
CC1C2CC2C1(C)C,22,-313.05203,0.3349
CC(O)C#CCO,15,-345.6139,0.2867
CC#CC1OCCO1,16,-383.70865,0.2901
CN=COC1COC1,17,-400.96295,0.274
CC#CC(O)CO,15,-345.62177,0.2787
CN(C)C12CC1OC2,19,-364.993,0.2832
CC#CCC(N)=O,14,-324.58823,0.269
O1N=NN=N1,5,-294.0816,0.2598
O=C1NC2CC12,11,-285.27924,0.2561
NC1=NC=CO1,10,-301.38113,0.2373
N=C(CC#N)NC=O,13,-394.81985,0.2325
CC12CC1OC(=O)C2,16,-383.7774,0.2783
O=C1CNC(=O)OC1,13,-435.79196,0.2164
OC1CC1(C#C)C#N,13,-361.4174,0.2657
CCOCC#CC#N,15,-362.63834,0.2273
CC1CNC(=O)C1=O,15,-399.85742,0.1713
CC1COCC=CC1,20,-349.00806,0.263
N=C(NC=O)C#C,11,-339.41968,0.2037
NC(=O)OCC1CN1,16,-417.07056,0.3059
CN1CCCC(=O)C1,19,-365.08438,0.2052
CCCC(C)=NO,18,-326.95117,0.256
COC(=O)C=O,10,-342.32922,0.1821
CC1C(=N)OCC1=O,15,-399.83884,0.2182
CC1C(O)C=CC1=O,16,-383.77063,0.189
CC12CC1CCC2O,20,-349.01233,0.3265
CC1=CC(=O)NC1,14,-324.63437,0.2178
CCC1CC1OC=O,18,-384.9501,0.277
CCC(C#C)C(C)O,20,-348.98083,0.3028
N#CCC1COCO1,15,-399.80872,0.3053
CC1C2C3CC3C12,17,-272.50043,0.2833
CC1(C)OCC11CO1,18,-384.907,0.3299
C1OC1C1=CN=CN1,14,-378.7291,0.2391
NC1C(=O)OC11CC1,15,-399.79575,0.256
CCC1=NCC(=O)N1,16,-379.98615,0.2353
CCN1CC(=O)C1C,19,-365.06256,0.2079
CC1NC1C(=O)C=O,15,-399.78897,0.1505
OC1CC=CC1O,15,-345.65833,0.2612
NC1=CC(=O)CC1,14,-324.6286,0.2078
CC1CC(C)(C)C1C,24,-314.27716,0.3444
C#CC1CCOC1,15,-308.48718,0.3015
CC1=NCCC(=O)O1,15,-399.86063,0.2497
CC#CC(C)(O)C#C,16,-346.53986,0.2721
C1C2C1C1CC2C1,17,-272.54257,0.3478
CCC1(O)CCC1O,20,-386.1313,0.3177
CNC(=[NH+]C)C([O-])=O,16,-417.0936,0.1918
N#CCN1CC1C#N,13,-357.62753,0.2669
CCC#CC(C)C#C,18,-310.61398,0.2883
CN1C2CC(C)(O)C12,19,-365.01303,0.294
ON=C1CCCC=C1,17,-363.849,0.1946
CCCCC(N)C#N,20,-345.2004,0.2865
N#CC1COCCO1,15,-399.79947,0.2688
CC1(CN1)C1CCO1,19,-365.0176,0.3168
COC(=O)C(C)(C)O,18,-422.11038,0.2815
N=C1CCOCCO1,17,-400.99673,0.2768
OCC1(CCC1)C=O,18,-384.9373,0.2198
CC1CC(CO)C=C1,20,-349.0162,0.2624
CCC1(CCO)CC1,22,-350.19232,0.3398
CC(C)CCC1CC1,24,-314.2706,0.3557
CC1=CC(O)CCC1,20,-349.0308,0.2528
OC12CCC1CCC2,20,-349.0135,0.3284
C1C2OC11COCC21,16,-383.63293,0.3109
CCC(C=O)N1CC1,19,-365.0389,0.2212
CC12N=COC1C2O,15,-399.7882,0.2491
OC1C2CC1(O2)C=O,14,-419.60336,0.2076
CC#CC(C)C#N,14,-287.434,0.2873
C#CCC1CC=CC1,18,-310.65,0.265
CC1C=CC2CC12C,20,-311.8763,0.246
CC12CCC1=CCC2,20,-311.86063,0.2439
CC1=C(N)N=NO1,12,-356.67697,0.1986
CC#CC(O)C#N,12,-323.3512,0.2697
O=CCCC(=O)C#C,14,-382.52682,0.1882
CN(C(N)=O)C(N)=O,15,-433.1808,0.2617
OC12C3CC1C(=O)C23,14,-382.4976,0.2407
OC1C2CC(=O)CC12,16,-383.75458,0.2282
CC1NC11COC1,16,-325.7262,0.3031
C#CCNCCC#N,16,-342.7516,0.2826
NC(=O)C(=O)NC=O,12,-451.88052,0.1858
O=C1COC(=O)OC1,12,-455.6614,0.217
CC1=C(C=O)C=CN1,15,-362.7238,0.1963
CC1(OC2CC12)C#C,16,-346.524,0.2697
CC1([NH3+])CC1C([O-])=O,17,-400.94687,0.1356
CN1C=CC=C1C,16,-288.6823,0.2421
CC(C)C(C)C(N)=O,21,-366.3135,0.277
CC1(O)CC1O,14,-307.54614,0.3221
COC(C)(C)C=O,17,-346.85764,0.2262
OCC(C#N)C1CO1,15,-399.7784,0.3041
CCOCC(=O)C#C,16,-383.7052,0.2082
CN(C=O)C(C)=O,14,-361.77274,0.2336
CC(OCCO)C=O,18,-422.0712,0.2271
CC(C)C1CNC1=O,19,-365.0958,0.2807
OC12CC1OC(=O)C2,14,-419.69833,0.27
CC(C)(OC=N)C#C,17,-363.82397,0.2824
C1CC2=C(C1)C=CN2,17,-326.77353,0.238
OCC(F)(F)F,9,-452.72803,0.3488
CCC(=O)N1CC1,16,-325.78146,0.2537
OC1CC=CCC1O,18,-384.9541,0.2671
CC(C#C)N(C)C=O,17,-363.85162,0.2697
CC1=CN=CNC1=O,14,-378.80084,0.1953
O=CC(C#C)N1CC1,15,-362.5907,0.2122
NC1(C#N)C2CC1C2,16,-342.73932,0.2934
CC1C2NC1C2=NO,16,-379.7956,0.2533
CC1=NC=CC=C1O,15,-362.73102,0.2113
O=C1OCC2CN12,12,-360.5254,0.2905
O=C1COCC1C#N,13,-398.62268,0.2125
O=CCC#CCC#C,14,-345.34543,0.2206
CC1(C)C(O)C1C#N,17,-363.87003,0.2955
O=C1C=CC=NC=C1,13,-361.49283,0.1525
OCC1CCC1CO,20,-386.11322,0.3324
CC#CCCC(C)O,20,-348.98953,0.3023
CC(C)CC1CO1,19,-310.9058,0.3512
OCC(O)CNC=O,17,-438.1517,0.2814
CC(=O)CCN1CC1,19,-365.0526,0.2229
O=C1CCOC(=O)N1,13,-435.82385,0.2512
CC1CC2CC2(O)C1,20,-349.00537,0.3126
CC(C)N=CNC=O,18,-381.15866,0.2326
CC1=NNC(N)=N1,13,-336.85397,0.2555
CCC(O)C(=O)C=O,16,-420.89542,0.1573
CCC(C)C1COC1,22,-350.19092,0.3136
CC1(C)CC2CN2C1,21,-329.11526,0.3032
CCC(O)CCC=O,20,-386.15646,0.2299
OCC(=O)C=O,10,-342.29785,0.1563
COC(=O)C1(C)CC1,18,-384.97015,0.283
CC(C)C1(CN1)C#C,19,-327.86823,0.2854
